lat lon wh time ws
-34.934097 154.03067 1.5240002 12032.204951013671 0.96
-34.50113 154.50331 1.2370001 12044.499075611238 6.85
-34.62694 154.22563 1.3665 12049.059244949894 7.085
-34.632557 154.80548 1.9120001 12061.353408564813 8.42
-34.50235 154.5325 2.4895 12065.913579824963 14.125
-34.96449 154.9875 2.236 12078.207687852671 9.38
-34.32669 154.8078 1.786 12082.767896050354 3.6499999
-34.17454 154.09085 1.268 12091.101081022993 3.82
-34.4952 154.6617 2.3395 12124.809730541077 1.6299999
-34.493584 154.30597 2.5600002 12129.369864999317 13.509999
-34.78243 154.86682 2.292 12141.664026511833 7.29
-34.507607 154.68903 1.7065 12146.224236540613 5.395
-34.208473 154.89809 1.8280001 12163.078524034296 7.3599997
-34.3003 154.16943 2.6535 12171.411717393668 10.08
-34.496056 154.4269 2.5010002 12188.266044424498 9.349999
-34.694237 154.19106 4.4260006 12192.82623408566 11.709999
-34.568287 154.76407 4.9285 12205.12039988197 15.759999
-34.509018 154.45729 2.6105 12209.68056043837 8.205
-34.895912 154.9483 4.236 12221.974691297743 13.34
-34.38814 154.7644 1.4990001 12226.534899631108 7.3599997
-34.102844 154.05194 1.228 12234.868086841714 6.33
-34.08519 154.9697 2.947 12243.38918457029 8.28
-34.50086 154.62868 1.7730001 12268.57657859521 5.7799997
-34.50782 154.2804 1.672 12273.136712962994 7.0899997
-34.74554 154.8626 4.5205 12285.430886501737 12.575
-34.49115 154.65115 2.137 12289.991087239585 11.379999
-34.228237 154.87314 2.69 12306.845391348354 12.16
-34.262787 154.15315 2.035 12315.178579463274 9.49
-34.501083 154.39236 2.9220002 12332.03289112798 11.83
-34.712936 154.16751 2.5400002 12336.593085214146 8.13
-34.487473 154.41606 3.7170002 12353.447397551383 10.389999
-34.876682 154.9242 1.215 12365.741533203167 6.19
-34.432465 154.76254 1.7060001 12370.301745153381 7.365
-34.0524 154.04683 3.0630002 12378.6349341725 12.559999
-34.100464 154.94662 2.2425003 12387.156023604795 5.62
-34.40914 154.22415 1.9160001 12395.489206362166 10.82
-34.906242 154.05942 2.8700001 12400.049419815652 11.04
-34.698895 154.8094 1.8830001 12429.197868968826 8.5199995
-34.50744 154.57788 2.2205 12433.758058901236 8.934999
-34.290726 154.8302 1.9970001 12450.61237051501 7.12
-34.198982 154.11908 1.5325 12458.945557725674 1.99
-34.656906 154.20062 0.82500005 12560.670719581889 5.15
-34.498676 154.32771 5.103 12572.966350549716 13.25
-34.766846 154.12968 1.4385 12577.526557345933 5.325
-34.492092 154.70787 2.986 12589.820723741315 10.929999
-34.50453 154.35213 1.8115001 12594.380861952086 7.45
-34.831764 154.8848 1.8500001 12606.675005606201 10.46
-34.4731 154.71274 4.5445004 12611.235218686692 15.889999
-34.141422 154.90031 2.397 12628.089496708591 9.45
-34.333057 154.19435 1.7875001 12636.42269205727 6.955
-34.97002 154.02493 3.1850002 12640.98291015625 11.25
-34.50728 154.46638 3.0260003 12653.277020399342 11.04
-34.66228 154.219 1.6040001 12657.837203775998 9.24
-34.613045 154.7817 4.415 12670.131361728243 13.799999
-34.505264 154.50137 2.2930002 12674.69153067132 8.88
-34.95076 154.96101 1.7300001 12686.985649414011 5.99
-34.84594 153.09337 1.4875001 8588.516042616102 11.1449995
-34.48996 153.27954 1.9175001 8594.862614655693 8.245
-34.853313 153.09634 1.5000001 8598.431691804086 7.47
-34.483757 153.28076 3.1845002 8604.77826108574 9.58
-34.847942 153.0907 1.866 8608.34733443649 10.115
-34.468445 153.2894 3.5670004 8614.693908239307 9.754999
-34.845024 153.08698 1.9405 8618.262976458529 5.04
-34.48765 153.28047 2.881 8624.609545808053 12.58
-34.85389 153.09325 4.724 8628.178620582854 14.305
-34.468304 153.29588 3.354 8634.525191017427 16.564999
-34.844563 153.0917 1.9750001 8638.094258129015 6.225
-34.477974 153.29024 1.6940001 8644.440834237612 4.0899997
-34.85407 153.09836 3.0400002 8648.009911345725 11.379999
-34.46501 153.2937 2.4895 8654.356488217949 6.73
-34.84278 153.09079 1.9990001 8657.925559262861 10.03
-34.45829 153.29218 2.4055 8664.27213819715 8.365
-34.857635 153.0959 1.8140001 8667.841211118386 2.69
-34.468906 153.2821 2.6330001 8674.187782796216 10.75
-34.850594 153.08699 1.8510001 8677.756856011227 8.21
-34.478153 153.27553 1.5675001 8684.103428039525 6.7599998
-34.855186 153.08759 2.0860002 8687.6725034361 10.5
-34.472317 153.27925 2.0170002 8694.01907695632 8.99
-34.84796 153.08453 2.736 8697.588147334289 4.6899996
-34.45906 153.28793 3.3845 8703.934725387022 13.779999
-34.844154 153.08566 3.1610003 8707.503789831128 13.509999
-34.474552 153.2795 1.6190001 8713.850363317411 4.97
-34.847393 153.09015 2.3720002 8717.41943128797 11.764999
-34.46871 153.28346 4.2915 8723.766003689205 14.98
-34.85608 153.09625 1.917 8727.335071976297 9.24
-34.480988 153.27739 1.901 8733.681638364447 8.13
-34.845146 153.08987 1.4460001 8737.250707080995 2.6349998
-34.45813 153.29373 2.9750001 8743.597281991504 13.21
-34.84988 153.09375 3.3680003 8747.16634607385 11.509999
-34.490406 153.27863 4.571 8753.512912507285 14.325
-34.840958 153.0885 2.127 8757.081987915037 10.28
-34.462734 153.29398 1.9860001 8763.428571686964 9.289999
-34.847275 153.09015 3.2015002 8766.99763029872 8.35
-34.45948 153.29297 2.6645002 8773.34421138058 12.71
-34.863144 153.09625 1.881 8776.9132847765 4.27
-34.467262 153.28458 1.3935001 8783.259858647129 3.4299998
-34.85197 153.08543 2.0960002 8786.828931206604 8.03
-34.453697 153.29037 1.395 8793.175511090318 6.42
-34.871277 153.09358 2.1185002 8796.744584689615 8.879999
-34.47177 153.27914 1.9055 8803.091155858943 9.4
-34.839622 153.07326 2.5750003 8806.660225242376 8.184999
-34.471943 153.27913 2.933 8813.00680415053 11.04
-34.841206 153.0759 2.144 8816.575872305431 3.52
-34.467674 153.28172 1.6620001 8822.922450267593 6.92
-34.856106 153.08807 1.5550001 8826.491519232863 4.415
-34.47203 153.27728 2.4635 8832.838090458594 6.08
-34.845455 153.0834 1.9695001 8836.407156937174 7.1549997
-34.475155 153.27368 1.1930001 8842.753728298587 6.66
-34.847504 153.0841 1.5805001 8846.322796223918 6.97
-34.469425 153.27776 1.496 8852.669366952381 4.85
-34.84013 153.07855 4.504 8856.238432323327 11.965
-34.46442 153.28375 2.6720002 8862.58500551572 8.545
-34.85031 153.08592 1.3520001 8866.154072491685 5.3599997
-34.462555 153.28876 2.1085 8872.500642496743 7.3999996
-34.86313 153.09842 3.1210003 8876.069712032739 9.69
-34.459343 153.29416 1.8670001 8882.41627821175 7.3949995
-34.83738 153.089 1.9980001 8885.985340259736 4.88
-34.46467 153.29305 2.4735003 8892.331912977388 9.219999
-34.83564 153.08932 3.2305002 8895.900982349529 8.42
-34.45758 153.29501 3.4335003 8902.24756291142 7.85
-34.839256 153.08844 2.6565 8905.81663158274 11.455
-34.497963 153.26984 1.69 8912.163200208859 4.12
-34.847023 153.09012 2.9220002 8915.732280454307 10.155
-34.467533 153.28726 2.025 8922.078855161322 6.6949997
-34.857372 153.09445 4.281 8925.64792950661 17.66
-34.480335 153.27946 2.413 8931.994499511668 6.9700003
-34.835075 153.08017 2.211 8935.563569968916 9.295
-34.470337 153.2852 1.7925 8941.91014765983 6.9249997
-34.853325 153.09053 1.4355 8945.4792187048 7.6949997
-34.46324 153.28935 3.5670002 8951.82579291449 9.67
-34.854027 153.09093 1.746 8955.39486165368 8.99
-34.45354 153.2951 1.1335001 8961.741437264951 5.415
-34.86917 153.09927 1.3455 8965.310507269925 6.495
-34.4908 153.27371 1.2905 8971.65706931788 8.115
-34.84971 153.08716 1.6750001 8975.226143844076 4.67
-34.463196 153.2923 1.5250001 8981.572716742638 7.415
-34.863495 153.0975 3.9910002 8985.14178767451 13.3949995
-34.481308 153.28429 2.4825 8991.488350830099 6.1049995
-34.84187 153.08835 2.502 8995.057420801255 8.74
-34.46676 153.29399 2.2965002 9001.403991608764 11.889999
-34.85643 153.09923 1.531 9004.97306676791 5.24
-34.472923 153.28587 2.618 9011.319639892608 12.74
-34.83892 153.08731 2.111 9014.888711480016 10.799999
-34.469475 153.28363 1.8225 9021.235288334603 9.165
-34.834766 153.0816 2.0545 9024.804357458022 9.295
-34.47291 153.27945 5.688 9031.150933928322 21.24
-34.83908 153.08075 4.4595003 9034.720004521136 16.605
-34.4693 153.28171 3.9800003 9041.066581093124 13.03
-34.853687 153.08783 1.48 9044.635653754347 5.8599997
-34.47329 153.27986 2.3270001 9050.982225839107 11.164999
-34.845894 153.08478 2.6740003 9054.55129584414 12.035
-34.473003 153.27986 1.176 9060.897869285312 4.69
-34.863976 153.09875 2.1100001 9064.46694173175 8.9
-34.475204 153.27814 1.1485001 9070.813509476255 5.3
-34.841587 153.0873 1.5300001 9074.38257559319 6.2999997
-34.471813 153.28088 0.81200004 9080.729149124702 3.9299998
-34.847458 153.09073 1.123 9084.298215648509 6.3450003
-34.4732 153.28273 1.9350001 9090.644786783843 7.3599997
-34.841125 153.08679 0.98 9094.213852923363 3.885
-34.481834 153.28073 4.7870007 9100.560422815382 12.849999
-34.84397 153.0894 1.6320001 9104.129492368316 4.65
-34.467407 153.29228 3.0410001 9110.476064227056 10.17
-34.837257 153.08739 1.405 9114.045128326397 7.505
-34.482292 153.28383 1.6215 9120.391703242552 9.849999
-34.841187 153.08789 2.8035002 9123.960777361877 10.01
-34.45512 153.29648 1.6125001 9130.307361111161 8.65
-34.85693 153.09305 2.506 9133.876431929995 6.0499997
-34.49383 153.27048 1.1275 9140.223001550767 6.215
-34.857666 153.08989 2.2295003 9143.792081977008 9.88
-34.484188 153.27504 3.2975001 9150.13865367748 6.285
-34.85387 153.08589 2.2470002 9153.707730396418 10.24
-34.48464 153.27393 1.7855 9160.054302690318 7.995
-34.8713 153.09627 2.7510002 9163.623382975231 9.76
-34.484543 153.27261 1.6235001 9169.96994936344 5.1499996
-34.85256 153.08636 1.7120001 9173.539023437537 6.45
-34.464928 153.28268 2.0300002 9179.885597240296 6.215
-34.853928 153.08855 1.9790001 9183.454665165627 10.17
-34.467777 153.27896 2.828 9189.801236617495 11.219999
-34.853436 153.08842 1.5920001 9193.37030409067 6.92
-34.480072 153.27122 3.1055002 9199.716872016084 12.125
-34.852863 153.08815 1.5910001 9203.285942473216 5.5499997
-34.465813 153.28201 2.015 9209.632513382472 9.49
-34.84188 153.08212 2.9115 9213.201578256092 7.955
-34.485073 153.27466 1.9620001 9219.548145571083 10.95
-34.862976 153.09724 2.7200003 9223.117221046705 10.03
-34.476917 153.28336 3.1550002 9229.463782732957 9.849999
-34.844772 153.0906 3.9490001 9233.032851839438 11.469999
-34.477146 153.28346 1.307 9239.379421567544 4.5899997
-34.840065 153.08875 1.1630001 9242.948494918295 5.8399997
-34.487045 153.27417 1.3920001 9249.295065646758 3.895
-34.84421 153.08969 1.3835001 9252.86414198135 7.2749996
-34.49337 153.26923 2.7845001 9259.210709431965 4.8
-34.843056 153.08664 4.2840004 9262.779786241357 14.38
-34.47233 153.2829 2.3100002 9269.126359094633 8.7699995
-34.863968 153.09744 2.626 9272.695435384114 9.975
-34.45172 153.29669 3.1450002 9279.042008254444 12.6
-34.84448 153.0856 2.104 9282.61107403785 5.67
-34.480247 153.2803 3.263 9288.957644223818 6.7749996
-34.843567 153.08577 2.976 9292.526715494809 10.82
-34.46455 153.28957 2.0425 9298.873288755072 9.26
-34.84337 153.08594 2.181 9302.442354872008 8.28
-34.48912 153.27548 2.7535 9308.788921621803 10.57
-34.84322 153.0862 1.069 9312.357992892852 6.1299996
-34.49331 153.27518 2.27 9318.704558467143 9.88
-34.840675 153.08566 2.02 9322.27362982853 10.605
-34.493546 153.27802 1.5940001 9328.62019540288 5.4049997
-34.84214 153.08904 1.991 9332.189267171198 9.88
-34.482388 153.28766 2.177 9338.535836407682 3.12
-34.850437 153.09604 2.153 9342.104914030875 11.509999
-34.48281 153.28423 3.246 9348.451487087645 11.83
-34.839806 153.0889 3.1940002 9352.020562273625 11.365
-34.475807 153.2839 3.2770002 9358.367136727786 14.174999
-34.84619 153.09099 3.6180003 9361.936211299151 15.33
-34.468536 153.28438 2.6595001 9368.282784039504 10.82
-34.843723 153.08704 1.605 9371.85185528791 5.7999997
-34.45594 153.2898 3.4290001 9378.19843164517 10.32
-34.849915 153.08873 1.519 9381.76749990962 3.98
-34.469612 153.28212 2.5500002 9388.114071949152 10.26
-34.849236 153.08801 3.7495003 9391.683142541966 9.485
-34.48017 153.27821 2.2510002 9398.029712385905 7.765
-34.8435 153.08603 1.4940001 9401.598783275462 6.1
-34.496445 153.27066 3.0430002 9407.945348940208 7.8199997
-34.84482 153.09003 2.1190002 9411.51442265266 5.9349995
-34.49659 153.27115 2.71 9417.860986237647 12.92
-34.838997 153.08969 1.8045001 9421.430057101767 2.7150002
-34.45529 153.29532 2.7355003 9427.776631673216 13.559999
-34.832607 153.0877 1.342 9431.34568929032 5.83
-34.47751 153.28418 2.6925 9437.692259928386 7.0199995
-34.83602 153.08917 2.045 9441.261327198183 6.5699997
-34.47354 153.28671 2.673 9447.607908980804 11.039999
-34.844604 153.09048 1.5675001 9451.176979822223 5.6
-34.49556 153.27432 1.7740002 9457.52355310513 9.88
-34.839096 153.08527 2.6635 9461.092628377257 12.09
-34.476112 153.28506 1.9715002 9467.439205819624 9.205
-34.8438 153.08679 2.4540002 9471.008277586428 9.42
-34.497833 153.26979 1.733 9477.354846643517 8.754999
-34.83661 153.0808 1.9690001 9480.923921712209 6.99
-34.47065 153.2836 1.8130001 9487.270497866033 1.6949999
-34.849903 153.08626 2.5440001 9490.839568865718 11.91
-34.489365 153.27176 1.7015 9497.186136858887 7.1549997
-34.84028 153.07906 2.289 9500.75520923757 8.985
-34.478584 153.27994 2.3845 9507.101782769081 9.865
-34.851795 153.08766 2.051 9510.67085431132 3.86
-34.482227 153.27963 1.2870001 9517.017423732905 1.48
-34.834206 153.08093 1.987 9520.58649034286 4.91
-34.49196 153.27454 2.5225 9526.933059624513 11.44
-34.840073 153.08894 1.5080001 9530.502128951426 8.63
-34.49281 153.27405 1.5580001 9536.84869402845 8.24
-34.844734 153.09421 1.3130001 9540.417763943085 5.91
-34.475685 153.28487 1.9410001 9546.7643306026 9.365
-34.836174 153.09015 1.6060002 9550.333393780747 0.945
-34.49581 153.27475 2.2200003 9556.679960847134 6.9049997
-34.8428 153.0921 2.0300002 9560.249038040754 5.7999997
-34.457447 153.29575 1.9460001 9566.595622739405 9.594999
-34.841816 153.08887 1.3335001 9570.164689873578 6.035
    
-34.839016 153.08658 4.447 9580.080339389388 13.54
-34.48524 153.2782 1.8730001 9586.42691333912 5.8999996
-34.83834 153.08624 2.647 9589.995986689813 8.809999
-34.478798 153.28 1.1465001 9596.34255818685 5.335
-34.847065 153.09116 2.4505 9599.911631854018 10.299999
-34.468178 153.28436 1.2385001 9606.258201113087 7.6099997
-34.840324 153.086 1.9765 9609.827269874862 5.145
-34.475212 153.28046 2.5525002 9616.173838591436 7.675
-34.846634 153.08905 2.4945002 9619.74290907121 14.215
-34.48496 153.27856 2.3025 9626.089474103006 11.65
-34.83959 153.08601 4.552 9629.658543655998 13.91
-34.49587 153.27716 1.7140001 9636.005107694247 7.205
-34.84049 153.09012 3.6045003 9639.574179144984 12.45
-34.47851 153.289 4.624 9645.920754484949 16.71
-34.836796 153.08759 3.3305001 9649.48982598196 5.67
-34.475735 153.2872 4.163 9655.836404079862 14.215
-34.84086 153.08743 2.276 9659.405474943924 10.48
-34.46895 153.28793 2.13 9665.75205249933 7.9199996
-34.842926 153.0855 4.3325005 9669.321121645335 12.684999
-34.47253 153.28456 1.9380001 9675.667697120982 6.0999994
-34.84398 153.08395 1.7115 9679.23676710343 9.295
-34.49317 153.2727 4.1215 9685.583336407726 12.195
-34.847412 153.08643 3.3855002 9689.152411905932 9.275
-34.46264 153.29222 2.2475 9695.49898622866 8.559999
-34.84138 153.08636 4.4435005 9699.068052362534 12.145
-34.49298 153.275 1.2805002 9705.414618146024 4.6800003
-34.84585 153.09296 1.2415 9708.983692762558 5.87
-34.4698 153.28827 2.823 9715.330260009796 4.92
-34.836018 153.08899 2.7485 9718.899326262297 11.87
-34.463688 153.2925 3.4360003 9725.245895385742 10.46
-34.843147 153.0935 2.3475003 9728.814961389638 7.365
-34.46574 153.29428 1.4375 9735.161528026452 2.8
-34.845276 153.09433 1.753 9738.730599772185 4.56
-34.49202 153.27771 2.3695002 9745.077171579993 7.14
-34.83969 153.08945 4.531 9748.646247196943 12.78
-34.498535 153.27383 1.5455 9754.992819100851 5.02
-34.851624 153.09781 3.0275002 9758.561896972707 13.795
-34.497746 153.27457 2.197 9764.908463541651 5.8599997
-34.841537 153.09375 2.8200002 9768.477536621038 8.594999
-34.481712 153.28357 2.0240002 9774.824107168708 5.7799997
-34.837914 153.09262 1.8370001 9778.393174099387 3.6100001
-34.494736 153.27527 3.8560002 9784.73974021629 13.629999
-34.83831 153.09268 1.8600001 9788.30880981445 8.504999
-34.498966 153.27463 2.012 9794.655373354326 7.975
-34.83513 153.08926 1.4565 9798.224447451008 6.8199997
-34.460403 153.29614 1.8575001 9804.571034704102 7.45
-34.845448 153.09073 1.5215001 9808.14010353369 2.8249998
-34.488823 153.2799 1.3770001 9814.486678331159 7.005
-34.847202 153.09106 1.123 9818.055752608692 6.6299996
-34.49839 153.27496 1.6215 9824.402320059366 8.504999
-34.84897 153.0931 1.838 9827.971395761007 9.49
-34.486824 153.28232 2.9875002 9834.31796147098 11.525
-34.841904 153.09091 1.7235 9837.88703134039 6.4799995
-34.479137 153.28825 2.966 9844.233597412123 9.0199995
-34.839508 153.08905 1.886 9847.802669994184 9.63
-34.491325 153.27655 2.2840002 9854.149247300928 8.17
-34.854404 153.09264 2.9840002 9857.718327727169 9.96
-34.492584 153.27322 2.0865002 9864.064899857156 9.38
-34.858734 153.09325 1.4410001 9867.633979582577 8.115
-34.474854 153.28249 1.9850001 9873.980553385452 5.08
-34.84286 153.08519 2.5 9877.54962239589 9.99
-34.487564 153.27332 1.9980001 9883.896194571047 8.28
-34.847755 153.09071 2.1000001 9887.465265932493 6.8199997
-34.456154 153.29065 1.7895001 9893.811842176598 7.0699997
-34.845768 153.09059 2.5200002 9897.380904676626 8.99
-34.457165 153.2903 1.628 9903.727479202847 3.6399999
-34.841705 153.08731 1.269 9907.296541160322 6.5699997
-34.452385 153.29596 1.58 9913.643116681138 1.625
-34.84217 153.08781 1.8590001 9917.212177779642 9.0199995
-34.487694 153.27933 2.2475 9923.558743489615 11.344999
-34.835712 153.08752 3.0340002 9927.127811188868 12.745
-34.476757 153.28717 1.5430001 9933.474389015464 7.68
